,Discharge,Rainfall,Sediment_Yield,Days_in_Month,Monthly_Sediment_Yield_tons_ha
2019-12-01,51.57183322580645,38.8,0.036931788803970224,31,1.144885452923077
2020-01-01,27.491639677419354,6.9,0.014349660521091814,31,0.4448394761538462
2020-02-01,22.12768275862069,9.0,0.0050851814144562335,29,0.14747026101923078
2020-03-01,18.479764193548387,1.8,0.0021684693573200994,31,0.06722255007692308
2020-04-01,17.766300333333334,26.7,0.0019762858384615384,30,0.059288575153846154
2020-05-01,28.022902903225805,215.8,0.013226163856079404,31,0.41001107953846155
2020-06-01,78.58197433333333,295.0,0.07768253713846154,30,2.3304761141538464
2020-07-01,171.30325129032258,511.9,0.24961025662593053,31,7.737917955403846
2020-08-01,173.81669774193546,483.6,0.2347774260967742,31,7.278100209000001
2020-09-01,159.84582333333336,421.9,0.22330532293269234,30,6.69915968798077
2020-10-01,105.14237806451612,145.4,0.1125393039658809,31,3.488718422942308
2020-11-01,45.81684,12.1,0.029792654515384615,30,0.8937796354615385
2020-12-01,28.710997096774193,5.7,0.015428373230769232,31,0.4782795701538462
